age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
33,0,2,7.87,2,1,3,0,1.86,1,1,9.0,1,3.99,597,2
24,0,0,7.34,0,1,4,0,2.79,2,0,12.0,0,7.17,442,1
24,1,2,7.27,2,4,1,0,0.13,1,1,11.0,1,3.15,433,2
25,1,2,6.95,1,2,3,0,0.28,1,0,11.0,1,4.77,502,0
24,0,0,7.63,0,3,1,3,3.08,0,0,12.5,0,4.9,305,0
34,1,0,7.18,1,4,3,0,1.99,1,0,15.0,1,3.1,169,1
33,1,0,7.96,1,3,1,0,2.57,1,0,9.0,1,8.43,469,1
23,0,0,7.92,2,2,5,1,0.47,1,0,16.5,1,8.05,467,0
30,1,1,6.15,2,3,1,0,0.18,0,0,8.0,1,3.04,510,2
29,0,1,7.73,2,3,5,0,1.36,0,0,16.0,1,3.62,606,2
21,0,1,8.08,0,1,1,0,2.15,0,1,4.0,0,8.41,546,2
26,1,1,6.97,2,8,5,0,0.63,0,0,26.0,1,4.57,545,0
21,0,2,7.98,0,2,2,3,1.42,0,0,12.5,1,7.02,394,0
33,0,1,6.91,0,4,4,2,1.08,1,0,20.0,1,9.62,654,0
25,0,2,6.3,0,6,2,1,1.07,0,0,17.5,1,4.33,459,0
34,0,0,6.36,2,3,5,2,0.83,0,0,19.0,1,3.38,479,0
23,0,0,7.82,2,5,1,0,0.16,1,0,13.0,1,7.13,463,0
25,0,2,8.48,0,3,5,0,0.17,1,0,17.0,1,5.21,486,2
34,0,1,7.96,4,1,5,0,0.51,0,1,12.0,0,7.63,473,0
34,0,1,7.07,1,3,2,0,2.76,0,3,10.0,0,9.74,282,2
28,1,0,6.78,1,3,4,1,2.4,1,0,16.5,1,6.98,484,0
28,1,2,8.19,4,7,1,1,0.48,0,0,17.5,1,7.77,625,0
29,0,1,7.59,1,1,2,1,2.5,1,0,8.5,1,4.57,429,1
24,0,0,7.32,4,3,4,1,0.09,0,0,15.5,1,8.26,423,1
22,0,2,7.15,3,2,3,2,0.94,1,0,14.0,1,3.38,386,2
33,0,1,7.92,0,1,5,1,0.17,1,0,14.5,1,9.14,431,2
28,1,0,6.91,2,4,4,1,2.05,1,0,18.5,0,6.12,352,0
28,0,2,8.88,0,4,5,0,0.1,0,0,18.0,0,5.01,555,0
29,1,1,8.16,3,1,2,2,0.05,2,0,11.0,1,7.22,447,1
30,0,2,7.76,1,3,2,0,1.11,0,0,10.0,1,8.84,450,1
27,0,2,6.9,1,1,2,0,0.98,0,0,6.0,1,5.8,554,2
22,1,1,7.69,1,4,4,1,3.29,0,0,17.5,1,7.66,445,2
33,0,0,9.76,1,5,2,1,3.4,0,1,15.5,1,9.44,379,2
28,0,0,8.0,0,3,5,2,0.87,0,1,19.0,1,8.44,330,1
27,0,1,7.53,0,5,2,1,1.56,1,0,16.5,1,9.65,530,2
34,0,0,5.86,1,2,3,2,1.68,0,0,13.0,1,8.93,513,1
33,0,0,6.78,3,6,1,1,0.45,1,1,16.5,0,5.49,206,0
33,0,0,7.04,2,3,3,0,0.27,0,0,12.0,1,7.3,601,1
26,1,0,7.59,1,1,1,1,0.24,0,0,5.5,1,4.24,290,2
31,1,2,7.26,5,1,4,1,0.34,0,0,11.5,1,9.34,306,1
26,0,0,7.36,2,0,4,1,4.6,0,1,9.5,0,5.29,441,0
29,1,0,6.79,3,5,3,3,1.49,0,2,20.5,0,6.6,449,0
25,1,1,5.97,2,1,2,0,0.32,2,0,8.0,0,6.65,450,0
34,0,1,7.58,0,4,3,1,0.89,0,0,15.5,0,4.82,376,0
28,1,2,7.49,3,4,3,1,5.5,2,0,17.5,0,9.57,342,0
30,0,2,6.29,2,5,2,0,0.82,0,1,14.0,0,8.75,449,0
31,1,2,7.48,5,1,2,0,0.35,0,0,6.0,1,5.59,369,1
29,0,1,6.99,1,2,3,1,0.49,1,1,12.5,1,4.96,580,0
32,1,0,7.68,2,7,4,0,2.47,1,0,23.0,1,6.31,322,2
33,1,1,6.12,2,5,4,3,1.12,0,1,22.5,1,9.72,338,1
26,1,0,7.22,4,1,3,0,0.36,1,0,9.0,1,8.51,462,1
33,1,2,7.76,3,2,1,0,0.79,0,0,6.0,1,5.63,562,2
32,0,1,7.5,1,3,2,1,3.71,0,0,11.5,0,3.8,502,0
33,0,0,7.22,0,4,2,0,2.46,2,0,14.0,1,3.6,358,2
26,0,1,7.89,0,5,4,1,0.07,1,0,20.5,1,7.76,349,1
34,1,1,8.8,1,1,4,1,0.76,1,0,12.5,1,4.82,591,1
21,0,0,8.42,1,4,4,1,4.28,2,0,19.5,0,7.87,449,1
31,1,1,5.95,1,1,1,2,1.24,0,0,7.0,1,4.78,288,1
34,0,1,8.97,4,4,5,1,0.31,1,0,20.5,1,8.47,502,2
30,1,2,6.83,1,3,3,3,0.23,0,0,16.5,0,3.29,469,1
32,1,1,6.67,0,2,1,1,1.33,0,0,7.5,1,8.35,504,0
29,0,1,6.86,1,4,5,1,3.24,0,1,19.5,1,4.85,705,1
29,0,0,7.11,2,1,4,1,1.34,1,0,12.5,1,5.37,372,1
24,1,1,7.0,1,2,4,4,0.73,0,0,18.0,0,3.97,423,0
23,0,2,8.08,2,1,2,0,1.28,0,0,6.0,1,4.19,427,2
23,1,1,6.63,2,1,5,1,3.8,1,0,14.5,1,6.36,535,0
22,0,0,7.52,3,4,5,0,0.33,0,0,18.0,1,8.05,378,0
28,1,2,7.83,2,2,4,0,0.31,0,0,12.0,1,6.33,557,2
30,0,2,8.01,2,3,5,3,1.96,0,1,20.5,1,7.6,433,1
22,0,1,7.59,2,3,5,6,0.48,1,0,26.0,1,5.07,483,0
31,0,1,8.71,0,4,3,0,3.33,1,0,15.0,1,3.06,263,2
33,0,1,7.77,0,4,1,1,0.85,0,0,11.5,1,3.81,338,2
27,0,0,7.26,1,4,4,1,0.04,1,1,18.5,1,6.84,492,0
25,0,2,7.81,1,5,4,4,1.37,0,0,24.0,1,5.55,291,2
26,0,0,5.42,0,1,5,0,3.37,1,0,13.0,0,6.41,326,1
28,1,1,7.66,0,2,3,0,0.58,1,1,11.0,1,7.5,166,2
25,2,1,8.86,0,3,3,1,1.13,0,0,13.5,1,4.74,495,2
32,0,2,8.59,0,6,5,0,5.75,1,0,23.0,0,6.34,476,1
24,0,2,7.56,1,3,3,2,0.61,0,0,15.0,1,7.09,493,2
24,1,1,8.78,2,2,5,0,0.2,2,0,16.0,1,4.85,314,0
32,0,0,8.76,2,5,1,0,2.68,0,0,12.0,1,8.5,410,2
31,1,2,7.91,1,2,5,1,1.12,1,0,16.5,1,8.33,290,0
28,0,1,7.41,0,4,2,1,4.75,0,0,13.5,0,3.88,300,0
24,2,1,7.17,2,1,5,1,0.31,1,0,14.5,1,3.27,281,1
30,1,0,6.09,0,8,2,0,4.15,1,0,21.0,1,4.08,326,0
32,0,1,8.2,0,2,2,1,0.44,0,0,9.5,0,7.61,559,2
21,0,2,7.31,0,4,4,2,0.54,2,0,21.0,1,4.89,481,0
25,0,1,7.26,1,1,1,1,2.35,0,0,5.5,1,6.39,359,1
21,0,1,8.56,2,7,3,0,0.5,1,0,21.0,1,8.64,484,2
21,1,1,7.07,1,5,3,3,2.87,0,1,20.5,1,5.98,346,0
34,0,1,7.85,1,1,5,1,3.46,0,0,13.5,1,6.5,609,0
22,0,0,7.2,2,2,5,2,2.05,1,0,18.0,1,3.41,513,2
28,1,0,6.9,4,4,2,0,3.29,0,0,12.0,1,9.09,339,2
31,1,0,8.54,1,2,2,0,0.22,2,0,10.0,1,3.17,425,2
28,0,2,8.25,1,4,2,3,1.83,0,0,16.5,1,5.78,385,0
28,1,1,7.65,3,3,5,1,2.01,1,0,18.5,1,7.59,470,2
22,0,1,5.93,2,5,4,0,2.4,0,0,18.0,1,5.04,279,2
23,1,0,7.52,0,8,3,0,1.32,1,0,23.0,1,7.14,460,1
30,1,0,6.82,1,1,2,2,4.89,0,1,9.0,0,5.17,432,1
23,0,1,7.38,1,2,2,1,1.4,0,2,9.5,0,8.05,547,1
24,1,2,8.06,0,0,3,0,0.34,1,0,7.0,0,6.26,400,0
22,0,2,7.91,3,2,4,2,0.84,0,1,15.0,1,7.07,364,2
21,0,1,6.8,1,4,3,3,0.01,2,0,20.5,0,7.6,577,0
27,0,2,8.11,2,1,4,1,1.23,3,0,14.5,0,6.93,398,0
28,1,1,9.34,2,3,3,1,1.18,0,0,13.5,0,8.33,310,0
30,1,1,7.17,2,4,2,1,0.9,1,0,14.5,1,6.23,521,1
29,1,2,6.45,0,6,1,0,0.03,3,0,17.0,1,7.84,422,1
31,1,1,6.91,0,2,4,0,0.87,1,0,13.0,1,7.61,333,2
24,0,2,7.04,2,1,2,2,0.31,2,0,11.0,1,9.23,326,2
32,0,1,8.87,3,2,4,2,0.21,0,0,15.0,1,4.21,464,2
32,0,1,8.47,3,5,4,1,0.28,0,0,19.5,1,8.2,423,0
21,0,1,7.97,1,4,2,0,4.34,1,1,13.0,1,6.58,310,2
25,0,2,7.55,0,5,1,0,0.54,0,0,12.0,1,3.2,503,2
25,0,2,7.54,0,0,3,1,3.66,0,0,7.5,1,9.66,379,0
22,0,0,7.58,0,0,4,1,2.04,1,0,10.5,1,6.9,561,0
33,1,2,7.69,1,3,3,0,5.56,2,0,14.0,1,3.88,261,1
25,0,2,8.46,2,4,1,1,1.21,2,0,13.5,0,7.85,338,0
33,1,2,7.49,2,2,5,1,7.33,0,0,15.5,1,6.73,377,1
25,2,0,6.98,3,6,3,4,0.79,0,0,24.0,0,3.54,662,2
29,0,2,8.02,0,6,3,0,2.37,0,0,18.0,1,5.88,717,0
24,0,2,7.72,1,3,4,0,1.13,1,0,15.0,1,6.48,52,2
31,0,0,8.35,0,1,3,0,1.95,0,0,8.0,1,9.69,812,1
21,2,1,8.61,3,5,5,2,1.98,0,0,23.0,1,7.49,457,2
27,1,0,8.59,2,4,4,1,0.75,1,1,18.5,1,7.46,720,1
33,0,2,7.47,1,4,5,1,0.31,3,0,22.5,1,9.36,414,2
25,0,0,8.57,2,1,2,2,0.61,1,0,10.0,0,3.15,640,2
29,1,1,7.52,0,2,2,0,1.58,1,1,9.0,1,5.76,299,0
23,0,0,5.85,2,1,2,1,1.23,0,0,7.5,0,6.27,574,0
24,0,0,8.33,3,1,1,1,0.81,0,0,5.5,0,7.44,483,2
33,0,1,8.05,3,3,5,2,0.24,0,0,19.0,1,9.48,461,1
22,0,0,8.72,1,8,3,0,1.4,0,1,22.0,1,3.22,302,1
26,1,2,8.84,5,0,4,1,3.06,1,1,10.5,1,3.31,524,1
23,0,1,8.26,2,4,5,0,1.59,1,0,19.0,1,5.66,484,1
26,0,2,7.11,1,5,4,0,1.31,0,0,18.0,1,7.62,453,2
34,0,2,5.86,2,3,3,1,0.5,0,0,13.5,0,4.42,492,0
33,1,0,8.26,2,5,3,1,0.13,0,0,17.5,1,6.97,236,2
22,0,2,8.96,2,4,5,2,2.61,0,0,21.0,0,3.97,517,2
27,0,2,6.29,2,0,4,0,2.57,0,0,8.0,0,5.35,438,1
29,0,1,7.79,2,1,1,1,0.39,1,1,6.5,1,9.93,326,0
32,1,1,6.59,1,3,5,1,1.53,0,0,17.5,0,4.83,425,0
28,0,2,7.22,3,2,1,0,1.08,1,1,7.0,1,8.17,281,0
22,0,2,8.09,2,2,1,2,9.69,2,0,11.0,1,7.99,302,1
33,0,0,7.58,1,2,5,1,1.45,0,0,15.5,0,5.67,555,1
22,0,1,6.2,1,0,3,1,1.5,0,0,7.5,1,6.12,521,2
21,0,1,8.98,3,3,5,1,0.68,1,1,18.5,1,8.61,525,0
26,0,0,7.39,2,1,3,2,2.68,0,0,11.0,1,3.42,636,0
25,0,1,8.53,1,5,5,3,1.52,1,0,25.5,1,8.26,606,0
34,0,2,6.36,2,1,1,1,0.73,0,0,5.5,1,6.85,408,0
31,0,1,7.07,2,7,3,1,0.04,1,0,22.5,1,9.45,222,2
22,0,0,7.64,1,3,4,0,0.95,0,0,14.0,1,6.57,501,1
23,0,1,8.07,1,3,5,0,0.09,1,1,17.0,1,6.4,358,1
29,0,1,6.22,1,2,2,1,1.81,1,0,10.5,1,9.22,522,0
28,0,0,6.63,1,7,2,0,0.35,1,0,19.0,1,6.0,378,1
28,1,2,7.65,0,1,4,3,2.84,1,1,15.5,1,6.62,641,1
22,0,2,7.47,2,4,3,1,0.57,0,0,15.5,1,7.87,161,1
24,1,0,6.97,1,3,3,0,2.02,0,0,12.0,1,5.15,362,0
29,0,0,8.2,4,2,1,1,5.4,1,0,8.5,0,8.57,607,2
30,0,1,7.34,5,1,2,1,0.03,2,1,9.5,1,8.45,533,2
28,1,1,6.64,2,2,1,1,0.68,0,0,7.5,1,8.78,494,0
30,2,0,8.86,0,3,4,0,0.07,1,0,15.0,1,9.83,567,2
24,1,1,7.57,3,2,1,0,0.78,1,0,7.0,1,9.15,477,2
27,1,0,7.04,4,4,4,1,3.28,0,0,17.5,1,7.63,612,1
28,0,1,5.62,1,5,4,1,3.6,1,0,20.5,1,4.5,562,2
28,2,1,6.29,1,6,4,0,1.27,2,1,22.0,1,6.82,570,2
34,0,0,6.46,2,6,1,0,0.55,0,0,14.0,1,4.2,678,2
27,0,1,8.51,1,6,3,0,0.16,0,0,18.0,1,7.51,383,0
26,1,1,7.57,2,6,3,1,1.53,1,1,20.5,0,8.47,455,0
22,1,0,7.96,4,3,5,3,1.47,0,0,20.5,1,4.38,180,2
28,1,0,7.58,2,3,3,1,1.12,2,0,15.5,1,3.43,401,2
22,1,2,7.07,2,2,3,0,0.76,1,1,11.0,1,3.02,514,2
23,0,2,8.23,1,3,4,0,0.93,0,1,14.0,1,9.77,454,0
23,2,2,8.17,0,3,4,1,0.23,1,0,16.5,1,4.59,386,1
33,0,1,8.88,0,5,4,1,1.52,0,0,19.5,1,7.07,480,2
22,0,1,6.78,1,1,2,0,0.81,0,1,6.0,1,4.91,348,1
29,0,1,7.32,1,3,5,1,0.64,0,0,17.5,0,6.47,614,0
27,1,1,5.2,1,1,1,1,3.27,2,0,7.5,1,3.96,318,2
29,2,1,7.96,3,3,4,0,0.88,1,0,15.0,1,6.3,488,1
22,0,2,8.95,2,4,3,0,0.21,1,0,15.0,0,9.57,494,2
27,1,2,8.98,1,3,1,2,0.85,1,1,12.0,1,9.69,621,0
26,0,0,7.13,2,2,1,1,0.5,1,0,8.5,1,5.94,309,0
33,0,0,6.99,3,4,5,3,1.82,0,0,22.5,1,7.55,618,2
23,1,1,6.67,2,5,2,1,0.23,0,0,15.5,1,7.48,366,2
23,1,2,8.19,1,4,4,1,0.88,0,0,17.5,1,7.47,550,1
28,1,2,8.34,0,1,1,1,2.99,0,1,5.5,0,6.74,322,0
34,0,1,7.22,0,2,2,0,0.24,0,0,8.0,1,6.04,479,0
33,0,0,7.61,0,1,3,0,0.27,0,0,8.0,1,4.23,557,2
28,1,1,8.44,0,3,2,3,1.29,1,0,15.5,1,7.02,408,2
22,0,1,8.1,5,6,5,3,2.57,0,0,26.5,1,3.22,388,0
33,0,0,7.79,0,3,4,1,0.33,0,0,15.5,1,9.5,461,2
21,1,2,8.26,0,7,2,2,1.59,0,0,21.0,0,9.58,524,2
22,0,0,8.24,0,1,1,3,0.95,0,0,8.5,1,9.71,566,2
30,0,0,8.95,3,2,1,2,1.0,0,0,9.0,0,3.46,473,0
34,0,1,8.18,1,2,3,2,0.03,0,0,13.0,0,5.66,579,2
25,0,1,7.47,0,4,2,1,0.55,2,1,15.5,1,7.94,636,1
33,0,1,8.26,1,4,3,1,1.12,1,0,16.5,1,4.64,557,0
28,0,2,6.58,0,4,2,0,1.16,0,0,12.0,0,8.67,351,1
24,1,2,7.37,0,3,3,0,0.76,0,0,12.0,0,4.65,263,1
26,0,2,7.04,1,3,4,0,0.36,0,0,14.0,1,3.26,531,0
24,0,1,6.08,5,3,3,0,1.26,1,1,13.0,0,5.22,373,0
28,1,0,6.93,3,1,5,1,0.04,0,0,13.5,0,5.86,368,2
31,0,1,7.32,3,1,5,1,0.41,0,0,13.5,0,4.77,655,0
24,0,2,7.24,1,5,4,1,0.47,0,0,19.5,1,6.72,575,0
23,1,2,8.3,1,1,1,0,0.13,0,0,4.0,1,6.28,465,1
21,0,1,7.29,1,5,1,0,0.5,1,0,13.0,1,9.98,270,0
24,0,2,8.04,0,2,4,0,0.72,0,0,12.0,0,9.36,312,0
28,1,1,6.3,3,2,5,0,1.22,1,0,15.0,1,9.13,618,0
25,2,1,7.44,1,3,5,1,0.32,0,0,17.5,1,3.57,415,0
31,0,1,8.61,2,2,1,1,4.48,0,1,7.5,1,5.21,274,2
27,0,0,7.52,3,5,4,0,0.88,0,0,18.0,1,5.93,525,2
34,0,2,6.76,2,9,3,4,0.96,0,0,30.0,1,7.85,543,1
26,2,0,6.98,2,1,3,1,0.96,0,0,9.5,0,9.68,497,0
27,0,1,7.14,1,3,3,1,6.77,0,0,13.5,1,9.15,491,2
31,1,0,6.52,1,1,5,0,1.23,0,0,12.0,0,6.05,433,2
27,0,1,7.52,3,1,2,3,0.1,2,1,12.5,0,3.07,491,1
28,1,1,7.63,1,4,5,0,0.33,1,1,19.0,1,7.87,411,2
29,0,0,8.75,0,4,4,1,3.12,1,0,18.5,0,8.45,285,1
32,1,1,7.38,1,1,4,0,1.56,0,0,10.0,1,9.31,307,2
33,2,0,9.14,1,3,2,1,2.86,0,0,11.5,0,3.45,456,1
23,0,1,8.08,2,4,2,0,1.07,0,0,12.0,1,8.47,431,0
29,0,1,7.27,0,2,2,0,1.22,0,1,8.0,0,4.93,253,2
21,0,0,8.0,1,4,1,1,0.61,0,0,11.5,1,9.29,560,1
24,0,1,6.12,1,3,1,0,5.51,0,1,8.0,1,6.82,482,0
25,1,1,7.65,1,2,2,0,1.61,1,0,9.0,1,4.68,463,1
24,0,1,8.65,4,2,3,1,1.23,0,0,11.5,0,9.73,343,0
31,0,1,7.56,4,2,5,1,0.27,0,0,15.5,1,9.84,381,1
34,0,2,8.13,2,1,4,2,1.24,0,0,13.0,0,9.47,616,1
33,0,1,7.73,2,6,3,1,3.01,1,0,20.5,1,6.5,460,1
26,1,1,6.17,0,3,5,1,5.4,1,1,18.5,1,3.56,460,0
28,0,1,6.77,2,4,2,0,1.4,0,1,12.0,1,7.82,414,2
24,0,2,7.89,2,2,2,0,3.74,0,0,8.0,0,9.2,301,2
27,1,2,6.75,1,4,3,2,5.34,0,0,17.0,0,8.35,633,0
33,0,1,6.42,2,3,3,1,1.53,1,0,14.5,1,7.57,511,2
27,0,2,7.62,0,5,5,0,2.81,0,0,20.0,1,6.99,324,0
28,0,0,7.33,2,3,4,1,0.28,0,1,15.5,1,9.7,535,0
29,0,0,6.77,0,4,4,0,3.87,0,0,16.0,0,9.83,366,2
34,1,2,7.08,2,2,1,2,1.06,0,0,9.0,0,7.52,535,0
26,0,1,7.36,2,6,4,2,0.47,0,0,23.0,1,4.87,504,2
21,0,1,7.5,1,1,3,2,2.69,0,0,11.0,1,6.03,413,2
22,1,1,6.37,1,2,2,2,0.29,1,0,12.0,0,4.36,412,1
21,0,0,7.37,1,3,5,1,0.76,0,0,17.5,1,4.46,206,1
32,0,2,6.95,2,6,4,0,0.85,1,0,21.0,0,4.48,218,1
21,0,1,8.66,3,2,5,0,2.67,3,0,17.0,0,3.06,447,1
34,1,1,9.01,4,1,4,1,1.29,1,0,12.5,1,3.03,393,2
26,0,1,7.19,2,5,4,2,0.92,1,0,22.0,1,8.61,536,0
31,0,0,5.0,0,6,4,2,1.71,1,1,24.0,1,6.22,378,0
21,0,2,6.5,2,3,5,1,0.34,0,0,17.5,1,3.21,497,2
26,0,2,7.18,0,2,5,1,0.53,0,0,15.5,1,8.81,408,2
26,1,1,7.73,1,5,4,1,2.22,2,0,21.5,1,6.22,608,0
34,0,2,6.13,4,1,1,0,1.26,0,0,4.0,0,5.7,596,1
28,1,0,8.03,1,4,1,1,1.16,1,1,12.5,1,3.2,437,2
32,1,2,7.29,0,3,1,1,3.16,0,2,9.5,1,5.46,378,0
23,0,1,7.14,2,4,5,4,2.68,1,2,25.0,1,3.11,469,2
26,0,1,7.14,0,1,4,0,1.43,0,0,10.0,1,4.0,662,0
30,0,2,6.32,2,2,1,2,3.56,0,0,9.0,1,6.53,415,2
29,1,2,7.18,0,4,4,2,1.36,0,0,19.0,1,5.99,470,2
30,0,1,7.49,1,1,4,3,2.93,1,1,15.5,1,3.48,627,1
32,1,0,6.57,3,2,2,1,0.19,0,0,9.5,1,3.29,705,0
28,0,1,9.0,1,7,5,1,1.82,0,0,25.5,1,7.52,218,1
33,2,0,8.25,0,3,4,0,6.34,2,0,16.0,1,4.3,473,0
26,0,2,6.94,0,2,1,2,0.43,0,0,9.0,0,9.55,425,2
24,0,2,6.1,0,0,5,0,0.82,0,0,10.0,0,7.06,294,1
29,0,1,8.33,1,5,4,2,3.91,0,0,21.0,0,4.03,506,1
27,1,2,7.97,2,3,4,1,0.12,1,0,16.5,1,8.16,262,1
22,0,0,7.65,1,1,2,1,3.06,1,1,8.5,1,8.44,375,2
24,0,0,5.73,0,7,1,1,2.8,1,0,18.5,0,7.36,515,1
22,0,2,7.79,0,1,1,2,0.35,1,1,8.0,1,8.05,471,0
28,0,0,8.27,0,1,2,1,0.04,0,0,7.5,0,9.67,264,1
28,0,1,6.96,4,2,3,1,1.98,0,1,11.5,0,4.36,501,0
31,1,2,7.87,3,3,3,0,0.73,2,0,14.0,0,8.58,314,1
27,1,0,8.05,3,1,3,0,0.67,2,0,10.0,1,5.92,398,0
26,0,1,6.41,1,5,5,0,1.43,0,1,20.0,1,6.13,250,2
30,0,1,9.01,0,4,3,0,0.0,0,0,14.0,0,7.37,473,2
27,0,2,7.24,0,0,1,1,0.21,0,0,3.5,1,5.9,511,1
24,2,0,6.94,1,1,2,2,0.73,0,0,9.0,1,3.35,497,1
23,1,0,7.26,1,5,5,2,2.14,0,0,23.0,1,3.67,817,0
32,1,0,7.26,0,6,4,1,0.85,0,1,21.5,0,8.18,665,2
33,1,2,6.89,1,5,1,2,1.62,1,1,16.0,1,4.36,499,1
21,1,0,6.21,1,4,5,0,1.68,0,0,18.0,0,5.46,441,0
34,0,1,6.97,1,3,5,0,0.51,1,0,17.0,1,3.94,494,2
32,1,1,8.23,2,1,2,1,0.62,0,0,7.5,1,6.33,593,1
31,0,1,7.91,2,3,4,0,4.35,2,0,16.0,1,4.04,412,2
34,0,1,7.85,2,4,2,3,1.74,2,0,18.5,1,9.66,474,0
28,0,0,5.97,2,3,3,0,0.31,0,0,12.0,1,9.86,358,0
33,0,1,6.87,1,0,3,0,0.12,1,0,7.0,0,3.97,436,2
22,2,1,7.03,1,2,4,1,0.17,0,0,13.5,0,7.41,369,2
32,0,0,8.09,2,2,2,2,1.44,0,0,11.0,1,9.04,320,1
26,1,0,6.26,0,3,1,3,3.97,2,1,14.5,1,6.24,432,0
28,1,1,7.4,0,4,2,1,0.95,0,0,13.5,1,3.1,283,0
34,2,0,7.1,0,1,4,2,0.47,0,0,13.0,1,3.43,491,1
24,1,0,7.12,1,6,5,2,3.0,0,0,25.0,1,7.57,470,2
22,0,2,7.95,1,1,5,0,0.39,0,1,12.0,1,7.6,464,0
23,0,1,7.21,1,6,4,3,1.43,0,1,24.5,0,7.54,217,0
30,1,2,7.79,2,1,5,1,1.32,1,0,14.5,1,6.74,453,2
33,1,0,6.93,0,4,2,0,4.84,1,0,13.0,1,9.58,480,1
27,0,0,7.51,0,1,4,4,2.18,2,1,18.0,1,7.76,407,0
24,0,1,8.55,2,0,3,0,0.87,0,0,6.0,1,3.03,418,2
22,0,2,7.53,1,3,5,0,0.92,0,0,16.0,1,7.09,531,0
27,0,0,7.55,1,6,5,0,0.79,2,1,24.0,1,7.9,541,2
32,0,1,7.34,2,4,1,1,1.75,1,0,12.5,1,5.06,625,0
24,0,1,8.39,1,5,5,1,0.43,3,0,24.5,1,8.25,366,1
34,0,1,7.1,4,3,3,1,1.73,1,0,14.5,1,8.11,252,1
27,0,2,8.0,1,3,4,2,0.33,0,0,17.0,1,4.65,440,1
32,0,1,8.18,2,2,3,0,3.21,1,0,11.0,0,9.97,553,1
28,0,1,8.57,3,1,1,2,0.16,0,0,7.0,0,6.27,416,2
26,0,1,6.99,1,0,4,0,0.2,0,0,8.0,1,5.71,524,2
28,0,2,7.52,1,4,4,1,1.12,1,0,18.5,1,5.03,630,2
27,0,1,6.35,1,7,2,0,0.34,0,0,18.0,1,8.28,392,2
22,1,1,7.07,2,3,4,1,1.81,0,0,15.5,0,3.47,424,2
22,1,0,7.61,1,1,5,1,0.45,1,0,14.5,0,9.52,559,1
34,0,0,7.24,0,1,5,4,1.77,0,0,18.0,0,5.6,460,0
26,0,0,7.01,1,4,5,1,0.02,0,0,19.5,1,9.63,218,2
29,1,2,7.47,1,1,3,1,1.24,1,0,10.5,1,7.73,575,0
30,0,1,8.48,2,1,4,0,0.5,1,0,11.0,0,7.02,544,0
26,0,1,7.49,2,4,2,2,1.98,0,1,15.0,0,9.13,339,1
33,1,0,8.14,1,2,4,4,0.33,0,0,18.0,1,9.19,444,2
31,0,0,7.22,0,5,3,2,0.86,2,0,21.0,1,7.82,615,0
29,0,2,7.44,0,4,2,3,0.2,0,0,16.5,1,4.51,537,2
32,0,1,6.54,1,1,5,1,2.99,1,0,14.5,0,3.54,742,1
30,1,0,6.67,1,4,4,2,0.91,0,0,19.0,1,7.84,306,2
27,0,1,5.79,1,4,3,0,2.83,0,2,14.0,1,7.74,224,1
28,0,0,7.89,1,1,4,4,1.51,0,0,16.0,0,9.1,180,2
31,1,2,7.5,3,1,5,3,0.16,0,0,16.5,1,7.7,555,0
31,0,0,8.7,2,7,5,2,2.48,2,0,29.0,1,3.39,366,2
23,0,1,7.87,2,3,4,1,0.85,0,0,15.5,1,8.08,514,1
24,0,2,7.34,1,2,5,0,0.2,0,0,14.0,0,5.16,263,0
34,1,1,6.76,2,3,2,0,5.0,0,1,10.0,1,3.59,440,0
21,0,1,8.0,0,2,3,1,0.5,0,0,11.5,0,9.83,655,2
31,0,1,7.5,2,2,4,1,0.96,1,0,14.5,1,9.75,566,2
29,1,1,7.9,0,2,4,0,1.37,0,0,12.0,1,9.88,501,2
33,0,0,7.08,2,3,4,1,0.33,2,0,17.5,0,4.37,475,2
33,0,1,8.15,2,5,2,0,0.53,0,1,14.0,0,5.13,563,2
23,0,1,9.06,1,3,5,0,0.52,1,0,17.0,1,9.89,553,2
34,1,1,6.09,2,3,2,1,3.66,0,0,11.5,1,7.61,458,2
31,0,2,8.03,0,6,5,0,0.86,0,0,22.0,0,5.6,443,1
33,1,2,6.99,0,6,3,2,1.39,0,0,21.0,1,7.22,543,1
21,0,1,6.1,2,4,4,1,0.82,0,0,17.5,1,9.1,472,1
29,1,1,7.27,0,1,3,0,0.27,0,0,8.0,0,8.04,443,1
29,0,2,6.58,0,5,4,1,3.91,0,0,19.5,1,5.1,439,0
22,0,1,7.14,1,1,3,1,1.22,1,0,10.5,1,3.76,698,1
27,1,1,6.88,2,4,1,0,0.23,1,0,11.0,0,7.38,311,0
33,0,2,7.5,0,1,2,1,0.88,0,0,7.5,1,3.2,446,1
30,0,1,8.82,0,2,1,3,4.37,0,0,10.5,1,3.25,417,1
22,0,1,6.69,1,5,3,0,1.1,1,1,17.0,1,6.14,452,0
25,0,2,6.55,1,3,2,2,0.02,0,0,13.0,1,8.11,359,0
22,0,2,7.45,4,2,3,1,1.13,0,0,11.5,0,5.46,492,2
27,1,1,6.59,0,2,3,2,0.95,1,0,14.0,1,3.07,468,1
22,1,0,9.1,1,4,5,0,1.51,0,0,18.0,1,9.84,493,2
26,0,2,7.09,1,3,5,0,2.46,0,0,16.0,1,5.0,287,0
